# OTC-25kPa-Top:Calib(mm/px),D50(mm),SubregionZ,Subregion(Y,X)
0.01239099602
0.72
513
654,395
654,465
654,535
654,605
436,520
436,562
436,605 
218,561
218,605
000,605
