1.300000000000000000e+01,5.600000000000000000e+01,4.282903218098677023e-01,8.719032642440022185e-01,-2.373859685083632154e-01
1.300000000000000000e+01,1.730000000000000000e+02,6.302757035211165038e-01,-7.175097522628124391e-01,-2.965337973296118257e-01
1.300000000000000000e+01,1.950000000000000000e+02,2.160575714937454095e-01,5.769304226873201991e-01,7.876994434288087099e-01
1.400000000000000000e+01,6.200000000000000000e+01,8.162667884388051798e-01,4.743390284769954390e-01,3.297135365060084866e-01
1.400000000000000000e+01,7.500000000000000000e+01,4.009116718788847678e-01,-9.141344653135102805e-01,6.023297001858803762e-02
1.400000000000000000e+01,1.740000000000000000e+02,7.460874349713769726e-01,-9.803361870301637027e-02,-6.585916405344232061e-01
1.500000000000000000e+01,1.760000000000000000e+02,2.403808138717159482e-01,-1.028709742814859912e-01,-9.652122186196925302e-01
1.700000000000000000e+01,4.500000000000000000e+01,3.968415344649945387e-01,5.463685534750988282e-01,-7.375623365499330841e-01
1.700000000000000000e+01,1.200000000000000000e+02,9.955863544397701714e-01,1.252589753377913485e-02,-9.301028300301777962e-02
1.700000000000000000e+01,1.540000000000000000e+02,5.676484713348517452e-01,-1.213392409755934959e-01,8.142800510823490212e-01
1.700000000000000000e+01,1.830000000000000000e+02,4.411033266403918685e-01,-1.711613186841733913e-01,8.809833472961192680e-01
1.700000000000000000e+01,1.850000000000000000e+02,4.914807597813764528e-01,6.985251720281014931e-01,-5.201050343996220793e-01
1.800000000000000000e+01,4.600000000000000000e+01,6.427761093018790062e-01,-4.239905475594300532e-01,-6.380210724505841480e-01
1.800000000000000000e+01,1.040000000000000000e+02,4.939874544504277432e-01,8.669327865432078228e-01,6.636217644122031911e-02
1.800000000000000000e+01,1.340000000000000000e+02,4.760314366011914045e-02,7.337986090567513719e-02,-9.961673236596038095e-01
1.800000000000000000e+01,1.950000000000000000e+02,8.628885687708328645e-01,-4.991684009741197969e-01,7.908366047145314048e-02
1.900000000000000000e+01,2.700000000000000000e+01,8.139609902034664612e-01,-4.003656609502967978e-01,4.209214225468030923e-01
1.900000000000000000e+01,3.500000000000000000e+01,9.078373611518751884e-01,2.413374030576604379e-01,3.429104600069589615e-01
1.900000000000000000e+01,1.200000000000000000e+02,2.919961396544908938e-01,5.751373985834080660e-01,7.641696324623120651e-01
1.900000000000000000e+01,1.970000000000000000e+02,3.935689468471719743e-01,-4.184083808556966488e-01,8.185584346320806670e-01
1.900000000000000000e+01,2.010000000000000000e+02,5.716096264673804495e-01,4.023790360890320827e-01,-7.150898868295392230e-01
2.000000000000000000e+01,5.100000000000000000e+01,1.141812022426143269e-01,5.565094934962168116e-01,8.229579799133217577e-01
2.000000000000000000e+01,6.400000000000000000e+01,8.087568732552761208e-01,-2.973023630585133747e-01,5.074678560088049517e-01
2.000000000000000000e+01,1.220000000000000000e+02,8.006722825500712792e-01,5.880912721793939424e-01,-1.143352594018166718e-01
2.000000000000000000e+01,1.310000000000000000e+02,8.131815312393375628e-01,5.814584309989573319e-01,-2.533555350642871518e-02
2.100000000000000000e+01,2.600000000000000000e+01,5.999677725022468655e-01,-7.969554677905703599e-01,7.000467353973657825e-02
2.100000000000000000e+01,9.200000000000000000e+01,3.684121244137615325e-01,8.911066345552958179e-01,-2.649556046519367380e-01
2.200000000000000000e+01,5.200000000000000000e+01,8.361474273318980632e-01,5.469703720122378598e-01,-4.099868177200958336e-02
2.200000000000000000e+01,1.480000000000000000e+02,9.646828932271303003e-01,-2.483072911907671654e-01,-8.792271979663048020e-02
2.300000000000000000e+01,3.400000000000000000e+01,9.240061326598052183e-02,9.341365795357302604e-01,-3.447477011400614799e-01
2.300000000000000000e+01,1.130000000000000000e+02,4.545749324778397549e-01,-8.582383515504509175e-01,2.383035096064095304e-01
2.500000000000000000e+01,6.500000000000000000e+01,6.314773193912692761e-01,-7.626827226401625692e-01,1.398265342508555054e-01
2.500000000000000000e+01,8.900000000000000000e+01,4.177313767333845629e-01,8.964967871178459724e-01,-1.476279363122400823e-01
2.500000000000000000e+01,1.790000000000000000e+02,2.818023814011648143e-01,-2.122761309572962773e-01,9.356956033146854868e-01
2.600000000000000000e+01,8.200000000000000000e+01,6.084155836931737227e-01,-4.430567532748544424e-01,6.584308550613644506e-01
2.600000000000000000e+01,1.070000000000000000e+02,5.058048638606964520e-01,2.786941456689602248e-01,-8.163890082948879190e-01
2.600000000000000000e+01,1.130000000000000000e+02,7.903833506576211088e-01,-1.979975817288412154e-01,-5.797336600825957476e-01
2.600000000000000000e+01,1.910000000000000000e+02,6.791155724798906279e-01,6.589485875422481653e-01,3.234019143285741249e-01
2.700000000000000000e+01,3.200000000000000000e+01,1.094640264598650548e-01,1.172046062632759039e-01,9.870565876290297025e-01
2.700000000000000000e+01,3.900000000000000000e+01,6.895765497085830642e-01,-4.942546661671901043e-01,5.293359113681647132e-01
2.700000000000000000e+01,4.100000000000000000e+01,4.178494624707888572e-01,6.991063955293468357e-01,-5.802172648610494088e-01
2.700000000000000000e+01,1.490000000000000000e+02,6.727986490924862117e-01,7.397847814850366799e-01,7.775272500828133045e-03
2.700000000000000000e+01,1.750000000000000000e+02,7.844005837267888914e-01,-8.109847304940197288e-02,-6.149298837413321728e-01
2.800000000000000000e+01,4.200000000000000000e+01,9.698697948341690189e-01,8.908914875311953196e-02,-2.267503134347809146e-01
2.800000000000000000e+01,8.200000000000000000e+01,3.178306877339504566e-01,-6.441529064510547187e-01,-6.957375130357875692e-01
2.800000000000000000e+01,1.320000000000000000e+02,7.834067747402903015e-01,6.125635836178640048e-01,-1.050698877712183538e-01
2.800000000000000000e+01,1.480000000000000000e+02,1.219042863726542136e-01,-9.147372423308761658e-01,-3.852208748976068686e-01
2.800000000000000000e+01,1.610000000000000000e+02,2.950271636674856035e-01,2.424038273790341536e-01,9.242290609855946526e-01
2.900000000000000000e+01,1.440000000000000000e+02,7.022285878622911426e-01,2.338017774019149064e-01,-6.724669057081081869e-01
2.900000000000000000e+01,1.710000000000000000e+02,7.186400506423530343e-01,-6.731377610638128450e-01,-1.744764518287597321e-01
3.000000000000000000e+01,6.300000000000000000e+01,2.776178278602461358e-01,9.604287238376910674e-01,2.247238486816462849e-02
3.000000000000000000e+01,7.300000000000000000e+01,3.126293174526292296e-01,-3.740363669792347578e-01,-8.731321240488626456e-01
3.000000000000000000e+01,9.600000000000000000e+01,1.183383701004138283e-01,-5.646556465766353616e-01,8.167986477407388479e-01
3.000000000000000000e+01,1.420000000000000000e+02,4.331532649818047864e-01,-5.439085996106596266e-01,-7.187083443965107676e-01
3.100000000000000000e+01,3.500000000000000000e+01,3.385223166879203771e-01,-7.788011485957593294e-01,-5.280827700750794218e-01
3.100000000000000000e+01,7.200000000000000000e+01,5.247864910414289374e-01,8.095387008373353677e-01,-2.631467854012727314e-01
3.100000000000000000e+01,1.450000000000000000e+02,6.714935593239494960e-01,3.402910571504070281e-01,6.582540514192920522e-01
3.100000000000000000e+01,1.780000000000000000e+02,7.814582836426408052e-01,1.930307790553338620e-01,5.933481855231286239e-01
3.200000000000000000e+01,1.260000000000000000e+02,1.603865649855550080e-01,-1.883976431371574556e-01,-9.689078789196104990e-01
3.300000000000000000e+01,9.800000000000000000e+01,5.715051579536145621e-01,3.198360061445018054e-01,7.557028408084413007e-01
3.300000000000000000e+01,1.540000000000000000e+02,2.634632352522274859e-02,4.099080425448557441e-01,-9.117462738578914205e-01
3.300000000000000000e+01,1.620000000000000000e+02,4.228614804975190378e-01,1.868817984771183049e-01,-8.867149269688675561e-01
3.300000000000000000e+01,1.970000000000000000e+02,7.273024559994905047e-01,-6.811699590103970081e-01,8.389651029025610440e-02
3.400000000000000000e+01,6.100000000000000000e+01,7.491721587187567533e-01,5.686306609006307466e-01,3.397061201750565251e-01
3.400000000000000000e+01,8.900000000000000000e+01,2.683669375564816106e-01,8.589484300474814482e-01,-4.361040946213672331e-01
3.400000000000000000e+01,1.630000000000000000e+02,1.484556675423462924e-01,7.117230446160823787e-01,6.865939284154576328e-01
3.500000000000000000e+01,8.700000000000000000e+01,2.059073224207138286e-01,-4.812075288628410719e-01,8.520806820596569242e-01
3.500000000000000000e+01,1.540000000000000000e+02,1.401748668010561749e-01,-8.931319344223480616e-01,-4.273948460525708870e-01
3.500000000000000000e+01,1.800000000000000000e+02,1.227235658063465379e-01,1.716121482473905169e-01,9.774907656697789937e-01
3.500000000000000000e+01,1.970000000000000000e+02,6.103173830747817830e-01,6.709850610871949117e-01,-4.210602566314749495e-01
3.600000000000000000e+01,4.800000000000000000e+01,9.876555691581249130e-01,1.560896767982730138e-01,-1.313352610500786131e-02
3.600000000000000000e+01,6.500000000000000000e+01,2.231124157532068941e-01,4.491506581354521854e-01,-8.651500079369232044e-01
3.600000000000000000e+01,6.600000000000000000e+01,3.435545368785752340e-01,-2.037085970654672618e-01,9.167731931463565243e-01
3.600000000000000000e+01,1.270000000000000000e+02,8.761072660763944420e-01,4.759012197647838338e-01,-7.716273293849000570e-02
3.600000000000000000e+01,1.420000000000000000e+02,2.294345250300203545e-02,-6.010872045650329509e-01,-7.988540357884140741e-01
3.600000000000000000e+01,1.550000000000000000e+02,1.496759284502563458e-01,9.884635235888873384e-01,-2.317280683893922083e-02
3.800000000000000000e+01,1.280000000000000000e+02,2.304866595938630247e-01,7.855374439123815611e-01,-5.742881018799405046e-01
3.900000000000000000e+01,8.200000000000000000e+01,4.235464780986966105e-01,8.897975290094189971e-01,-1.699080288241921755e-01
3.900000000000000000e+01,1.300000000000000000e+02,7.323911541769546618e-01,-4.623201248931044782e-01,4.998632807100082398e-01
3.900000000000000000e+01,1.550000000000000000e+02,3.241296534476739155e-01,8.935241058695808647e-01,-3.107324250635210561e-01
3.900000000000000000e+01,1.580000000000000000e+02,2.414839158695908927e-01,6.119104906286233492e-01,7.531607197902223660e-01
3.900000000000000000e+01,1.860000000000000000e+02,9.709271529751009044e-01,2.327076413445841319e-01,5.610362978903782327e-02
3.900000000000000000e+01,1.960000000000000000e+02,2.867583224627807126e-01,-8.299933507960847168e-01,-4.784147804286771333e-01
4.000000000000000000e+01,7.500000000000000000e+01,3.484862542271492947e-01,8.808251500817191326e-01,-3.204752495876206364e-01
4.000000000000000000e+01,7.800000000000000000e+01,7.847471808479528077e-02,-8.687932925741832513e-01,4.889171027890324983e-01
4.000000000000000000e+01,1.370000000000000000e+02,1.571776518823908009e-01,-1.443193606166973952e-01,-9.769683249215020959e-01
4.000000000000000000e+01,1.950000000000000000e+02,8.579013853438847148e-01,-2.505244224717605994e-01,4.486008546249486417e-01
4.000000000000000000e+01,1.990000000000000000e+02,3.711916693119277633e-01,-8.163605034537783911e-02,-9.249607018232890443e-01
4.100000000000000000e+01,1.270000000000000000e+02,5.863375843777873797e-02,-3.802240374753300123e-01,-9.230339992098985924e-01
4.100000000000000000e+01,1.420000000000000000e+02,9.664596715567137508e-01,2.518221358990954672e-01,-5.041145827792117146e-02
4.100000000000000000e+01,2.010000000000000000e+02,7.174964878860333739e-01,-1.808847740230528078e-01,6.726659560270881189e-01
4.200000000000000000e+01,7.700000000000000000e+01,2.313417895974495264e-01,8.519331216397348916e-01,-4.697775352643269176e-01
4.200000000000000000e+01,1.070000000000000000e+02,1.662058892861086878e-01,-3.623940677782629960e-01,-9.170856786613438283e-01
4.200000000000000000e+01,1.410000000000000000e+02,6.316323976415417762e-01,-2.268555233620934419e-01,7.413346651612264804e-01
4.300000000000000000e+01,7.300000000000000000e+01,6.524076429014434853e-01,5.800226155249107451e-01,-4.877889225509575710e-01
4.300000000000000000e+01,1.810000000000000000e+02,8.482887147641580139e-01,-4.225311729667538541e-01,-3.191765409222805938e-01
4.400000000000000000e+01,5.100000000000000000e+01,7.623809076097940451e-01,-6.284250148292834792e-01,-1.544582547126615302e-01
4.400000000000000000e+01,1.220000000000000000e+02,2.956484456327148624e-01,-6.622819984792142067e-01,6.884580968260434197e-01
4.500000000000000000e+01,1.090000000000000000e+02,8.692835078513940772e-01,7.383710864172043919e-02,-4.887681089893307074e-01
4.600000000000000000e+01,1.530000000000000000e+02,3.606648219429595681e-01,5.561231546521977487e-01,-7.487642640194182020e-01
4.700000000000000000e+01,7.300000000000000000e+01,9.823576303825989342e-01,-5.710329329833421785e-02,1.780805995148539711e-01
4.700000000000000000e+01,8.500000000000000000e+01,6.517155972959139953e-01,3.406601065280902008e-01,-6.776558655110278551e-01
4.700000000000000000e+01,1.260000000000000000e+02,7.722888246595729367e-01,3.775233009112008986e-01,-5.109267350364885552e-01
4.700000000000000000e+01,1.510000000000000000e+02,8.294639073053774458e-01,1.004969076584767279e-01,5.494451729051588185e-01
4.700000000000000000e+01,1.980000000000000000e+02,3.192981506475900955e-01,-7.891906529438943441e-01,5.246206289301046377e-01
4.700000000000000000e+01,2.020000000000000000e+02,2.502404405374589746e-01,9.141365522145215028e-01,3.189578119829731273e-01
4.800000000000000000e+01,1.360000000000000000e+02,5.829752798457707996e-01,2.706359350615960557e-01,-7.660913873305721378e-01
4.800000000000000000e+01,1.660000000000000000e+02,3.489240866641086791e-01,8.822287322013100397e-01,3.161082818024332775e-01
5.000000000000000000e+01,1.850000000000000000e+02,1.309545779783029273e-01,-7.972146179048440751e-02,9.881778114471670982e-01
5.100000000000000000e+01,1.130000000000000000e+02,7.710097244374313208e-01,5.060444492928666271e-01,3.866044750941141084e-01
5.100000000000000000e+01,1.470000000000000000e+02,3.809088642839265626e-01,7.927553729920869818e-01,-4.758648502485832155e-01
5.100000000000000000e+01,1.720000000000000000e+02,9.091730501888187765e-01,2.078263309191330233e-01,3.608498039171570970e-01
5.200000000000000000e+01,6.800000000000000000e+01,9.267408835220661278e-02,9.401863732461520629e-01,-3.278125941911547159e-01
5.300000000000000000e+01,6.200000000000000000e+01,2.119336056466784302e-01,-9.076022214870000937e-01,3.624118573521852849e-01
5.300000000000000000e+01,7.500000000000000000e+01,6.494178060181371448e-01,3.994345116507175830e-01,6.470769537921606807e-01
5.300000000000000000e+01,9.000000000000000000e+01,6.743634240489890797e-01,-1.926293280396978447e-01,7.128309156342040875e-01
5.300000000000000000e+01,1.640000000000000000e+02,5.474671257439328587e-01,-7.868750785587412533e-02,-8.331194526219565244e-01
5.300000000000000000e+01,1.700000000000000000e+02,4.877367030075117071e-01,7.587051162861649933e-01,-4.318326702098383429e-01
5.300000000000000000e+01,1.890000000000000000e+02,4.664734051403177095e-01,-8.788866958076918534e-01,-9.980349808015168134e-02
5.400000000000000000e+01,1.110000000000000000e+02,1.947249483271261059e-02,-5.536904292843005670e-01,-8.324948831458107712e-01
5.400000000000000000e+01,1.350000000000000000e+02,6.508138615005438776e-01,7.461368334462730179e-01,-1.404319887116880494e-01
5.400000000000000000e+01,1.380000000000000000e+02,1.983129098942658097e-01,3.396401435265654078e-01,-9.194109868141249198e-01
5.400000000000000000e+01,1.720000000000000000e+02,9.196914293331386325e-01,-8.871668638859185260e-03,3.925416771589113618e-01
5.500000000000000000e+01,9.800000000000000000e+01,2.847184198362197327e-02,-8.949293137866815018e-01,-4.452986386003881525e-01
5.500000000000000000e+01,1.800000000000000000e+02,5.536577572550219761e-01,-4.467715132630846742e-01,7.027505266934721551e-01
5.600000000000000000e+01,1.250000000000000000e+02,2.984601143915856583e-02,-7.783433158784570649e-01,6.271290921560742637e-01
5.600000000000000000e+01,1.890000000000000000e+02,4.647395809733765870e-01,4.821797134583269973e-01,7.426438216304880324e-01
5.700000000000000000e+01,1.200000000000000000e+02,9.052070765778977290e-02,-7.691298663191183937e-01,-6.326493896472737966e-01
5.700000000000000000e+01,1.830000000000000000e+02,3.575306307023076169e-01,8.829465940014423753e-01,-3.042649507433651257e-01
5.800000000000000000e+01,6.300000000000000000e+01,7.338659798980678994e-01,-5.070256765266453192e-01,4.520682325611324881e-01
5.800000000000000000e+01,8.400000000000000000e+01,1.166688323620740653e-01,-5.235983246828931348e-01,-8.439390842617362498e-01
5.800000000000000000e+01,1.660000000000000000e+02,7.947407489604584319e-01,4.359430576855741896e-02,-6.053814321948826072e-01
5.900000000000000000e+01,1.590000000000000000e+02,9.648420954994639809e-01,-9.519695512529662007e-02,2.449842249759675017e-01
6.100000000000000000e+01,7.600000000000000000e+01,9.098635447687196676e-01,4.148876777286681916e-01,-4.067526252242024271e-03
6.100000000000000000e+01,1.160000000000000000e+02,9.321674977751461810e-01,-3.608455586001816373e-01,-2.922736611714818813e-02
6.100000000000000000e+01,1.580000000000000000e+02,4.874580813808742086e-01,-4.981769385879507017e-01,-7.170804395293560729e-01
6.200000000000000000e+01,8.300000000000000000e+01,5.298688700818010577e-01,-6.228687982005661761e-01,5.755635853200044005e-01
6.200000000000000000e+01,8.600000000000000000e+01,3.517985950113873272e-01,8.818383536562822700e-01,-3.140045645668090302e-01
6.200000000000000000e+01,1.510000000000000000e+02,8.915786915052378303e-01,2.620902341633753532e-02,-4.521067616673853373e-01
6.200000000000000000e+01,1.740000000000000000e+02,6.692741765023371703e-02,5.015604052518811695e-01,8.625299302924159806e-01
6.200000000000000000e+01,1.800000000000000000e+02,8.586998931809912694e-01,3.066631458129237021e-03,-5.124695983397007382e-01
6.300000000000000000e+01,9.300000000000000000e+01,3.360098654285238462e-01,-4.630371461127462673e-01,8.201792314210770707e-01
6.300000000000000000e+01,1.420000000000000000e+02,6.374787060694848684e-01,5.165260162909166564e-01,-5.716832810242145069e-01
6.400000000000000000e+01,1.350000000000000000e+02,2.715964865789819438e-01,-8.986694574708369299e-01,-3.444249623459723075e-01
6.400000000000000000e+01,1.520000000000000000e+02,2.256672779655636840e-01,3.561623683437569743e-01,9.067649348267603493e-01
6.400000000000000000e+01,1.720000000000000000e+02,9.562585959354054366e-02,-8.557156292741582848e-02,-9.917324248985489588e-01
6.500000000000000000e+01,6.700000000000000000e+01,8.286961453322637672e-01,5.101768192443653094e-01,2.301788691803607345e-01
6.500000000000000000e+01,7.600000000000000000e+01,3.948467623950286942e-01,-6.793184117924964960e-02,9.162321207969960080e-01
6.500000000000000000e+01,1.580000000000000000e+02,2.537212828089084257e-02,9.817448843841546369e-01,-1.885026182630925029e-01
6.600000000000000000e+01,1.920000000000000000e+02,6.462937550854908064e-01,-2.248858266575638580e-03,7.630853980872601694e-01
6.700000000000000000e+01,7.600000000000000000e+01,5.360586884324657353e-01,6.117499090271940609e-01,-5.817242743441985997e-01
6.700000000000000000e+01,8.800000000000000000e+01,1.242282173902468576e-02,-8.653089678856098477e-01,-5.010848866178075900e-01
6.700000000000000000e+01,1.150000000000000000e+02,8.930165264026155292e-01,-3.130411193096119260e-01,-3.233059560125550735e-01
6.800000000000000000e+01,7.700000000000000000e+01,7.849838622398372934e-01,-6.178533966121544374e-01,-4.535985359160570746e-02
6.800000000000000000e+01,9.900000000000000000e+01,1.504198731033694891e-01,-1.853325291143874953e-01,-9.710951114219609215e-01
6.800000000000000000e+01,1.900000000000000000e+02,1.850001091523018615e-01,8.117939814159759182e-01,-5.538641452111107144e-01
6.900000000000000000e+01,7.800000000000000000e+01,6.935290024987976754e-01,-2.273111748728296466e-01,6.836279342383227986e-01
6.900000000000000000e+01,1.340000000000000000e+02,8.842814141820334317e-01,1.899036446068168571e-01,4.265946393208320808e-01
6.900000000000000000e+01,1.680000000000000000e+02,2.335551407315235861e-01,-9.620728871090173939e-01,-1.409530280894960297e-01
7.000000000000000000e+01,7.800000000000000000e+01,8.193654107644740003e-01,5.264735189763456447e-01,2.268610972807545978e-01
7.000000000000000000e+01,1.870000000000000000e+02,2.350095037847152735e-01,4.832901910749932139e-01,-8.433274123029314007e-01
7.200000000000000000e+01,1.700000000000000000e+02,7.681906145503938355e-01,-3.215121920085990959e-01,-5.536362434907182717e-01
7.200000000000000000e+01,1.990000000000000000e+02,3.329266740599269858e-01,9.071412145462078858e-01,2.573997796639035385e-01
7.200000000000000000e+01,2.000000000000000000e+02,1.698269963129031002e-01,-9.009417844940190156e-02,-9.813469469728147709e-01
7.300000000000000000e+01,8.400000000000000000e+01,8.167251237757081617e-01,2.621255793826339775e-01,5.140527724143434396e-01
7.300000000000000000e+01,8.500000000000000000e+01,4.178755663745129523e-01,-3.806509487904022326e-01,8.249150660596196172e-01
7.300000000000000000e+01,9.500000000000000000e+01,7.206021744457524747e-01,-5.871280511820677894e-01,-3.687996172709517295e-01
7.300000000000000000e+01,1.000000000000000000e+02,1.949327549421240313e-01,9.156160112818302332e-01,-3.516369447811553695e-01
7.300000000000000000e+01,1.600000000000000000e+02,2.846942093393680095e-01,-4.340061131070260259e-01,8.547443483020893407e-01
7.500000000000000000e+01,1.250000000000000000e+02,6.487574932752164791e-01,-1.955995404975681140e-01,-7.354281301911136381e-01
7.500000000000000000e+01,1.450000000000000000e+02,5.861020356618631411e-01,-4.144513613130604845e-01,-6.962143871673228679e-01
7.700000000000000000e+01,9.600000000000000000e+01,1.499014005630047164e-01,-9.243151334467220037e-01,-3.509574107931300313e-01
7.700000000000000000e+01,1.600000000000000000e+02,3.333450414120661121e-01,8.147388081930525550e-01,-4.744278214756721956e-01
7.700000000000000000e+01,1.670000000000000000e+02,2.980280280578692306e-02,-9.344959672559113861e-02,-9.951778563737959660e-01
7.800000000000000000e+01,1.460000000000000000e+02,4.535873744005570751e-01,-5.032952522867394085e-02,-8.897895440353663643e-01
7.900000000000000000e+01,1.040000000000000000e+02,7.814039721049906850e-01,4.887703631417825711e-01,-3.879579416544952641e-01
7.900000000000000000e+01,1.390000000000000000e+02,1.555896544057190078e-01,-3.999014622106294436e-01,-9.032556005714603709e-01
7.900000000000000000e+01,1.810000000000000000e+02,8.305635724659851116e-01,4.925282729907117796e-01,2.599616363953097253e-01
7.900000000000000000e+01,2.020000000000000000e+02,5.724756559890834540e-01,-6.871931867692011586e-01,4.472551255803097203e-01
8.100000000000000000e+01,1.210000000000000000e+02,6.414006115624378834e-01,1.703308470443144762e-01,7.480592610431989753e-01
8.100000000000000000e+01,1.830000000000000000e+02,8.517712968791286698e-01,-5.219589226409495630e-01,4.521659969907800697e-02
8.200000000000000000e+01,1.220000000000000000e+02,4.607865146334107487e-01,8.808741293495925273e-01,-1.083353874529960764e-01
8.200000000000000000e+01,1.430000000000000000e+02,4.005076085804046282e-01,1.838213282417629213e-02,9.161090288071829235e-01
8.200000000000000000e+01,1.630000000000000000e+02,6.786945235605859050e-01,-7.191326345862956160e-01,-1.490704449642615281e-01
8.300000000000000000e+01,9.700000000000000000e+01,5.815699747468565661e-01,-8.068693969760035722e-01,1.036250003450951557e-01
8.300000000000000000e+01,1.570000000000000000e+02,1.604587322159731766e-01,2.858709153318535479e-01,9.447384902834068399e-01
8.500000000000000000e+01,1.000000000000000000e+02,6.369560412487474954e-01,6.328852511183363783e-01,4.401627658419146605e-01
8.500000000000000000e+01,1.290000000000000000e+02,8.298952410444864203e-01,-4.774308969893568677e-01,-2.886756440915164701e-01
