0.00000e+00,0.00000e+00
3.76750e+00,0.00000e+00
3.97959e+00,1.18040e-02
4.09670e+00,2.57158e-02
6.89991e+00,4.08924e-02
6.93979e+00,1.13403e-01
7.04397e+00,1.87177e-01
7.06954e+00,2.64325e-01
7.15760e+00,3.42316e-01
7.19469e+00,4.23257e-01
7.56849e+00,5.05464e-01
7.65637e+00,6.01160e-01
8.05843e+00,7.00229e-01
8.13611e+00,8.15740e-01
8.16486e+00,9.34623e-01
8.29642e+00,1.05477e+00
8.29642e+00,1.18082e+00
8.40596e+00,1.30687e+00
8.43290e+00,1.43798e+00
8.48628e+00,1.57035e+00
8.57377e+00,1.70525e+00
8.66799e+00,1.84437e+00
8.66799e+00,1.98813e+00
8.69334e+00,2.13188e+00
8.71854e+00,2.27690e+00
8.79327e+00,2.42319e+00
8.80150e+00,2.57327e+00
8.82608e+00,2.72377e+00
8.85865e+00,2.87554e+00
8.88292e+00,3.02899e+00
8.89098e+00,3.18370e+00
8.97080e+00,3.33884e+00
9.03364e+00,3.49820e+00
9.04922e+00,3.66092e+00
9.05699e+00,3.82449e+00
9.07248e+00,3.98848e+00
9.09562e+00,4.15332e+00
9.23954e+00,4.31942e+00
9.29145e+00,4.49352e+00
9.32818e+00,4.67058e+00
9.37187e+00,4.84975e+00
9.38634e+00,5.03145e+00
9.45093e+00,5.21399e+00
9.52167e+00,5.40032e+00
9.57057e+00,5.59087e+00
9.58446e+00,5.78437e+00
9.59138e+00,5.97872e+00
9.64643e+00,6.17348e+00
9.65326e+00,6.37162e+00
9.66691e+00,6.57018e+00
9.67371e+00,6.76959e+00
9.68730e+00,6.96941e+00
9.72110e+00,7.17008e+00
9.86056e+00,7.37285e+00
9.89319e+00,7.58448e+00
9.95781e+00,7.79822e+00
1.00343e+01,8.01617e+00
1.00595e+01,8.23918e+00
1.01406e+01,8.46388e+00
1.02387e+01,8.69406e+00
1.03111e+01,8.93098e+00
1.03171e+01,9.17296e+00
1.03409e+01,9.41537e+00
1.03824e+01,9.65945e+00
1.04819e+01,9.90650e+00
1.07859e+01,1.01607e+01
1.08023e+01,1.04377e+01
1.08186e+01,1.07159e+01
1.08349e+01,1.09954e+01
1.08512e+01,1.12762e+01
1.08673e+01,1.15582e+01
1.08781e+01,1.18415e+01
1.08996e+01,1.21256e+01
1.09263e+01,1.24115e+01
1.09317e+01,1.26994e+01
1.09635e+01,1.29878e+01
1.09899e+01,1.32786e+01
1.09899e+01,1.35716e+01
1.10005e+01,1.38646e+01
1.10110e+01,1.41585e+01
1.10162e+01,1.44531e+01
1.10162e+01,1.47482e+01
1.10162e+01,1.50433e+01
1.10580e+01,1.53384e+01
1.10580e+01,1.56369e+01
1.10580e+01,1.59354e+01
1.10632e+01,1.62339e+01
1.10632e+01,1.65327e+01
1.10684e+01,1.68316e+01
1.10840e+01,1.71310e+01
1.10944e+01,1.74315e+01
1.10944e+01,1.77330e+01
1.11047e+01,1.80344e+01
1.11099e+01,1.83366e+01
1.11305e+01,1.86393e+01
1.11305e+01,1.89437e+01
1.11407e+01,1.92481e+01
1.11407e+01,1.95533e+01
1.11612e+01,1.98585e+01
1.11714e+01,2.01654e+01
1.11867e+01,2.04732e+01
1.12019e+01,2.07822e+01
1.12171e+01,2.10925e+01
1.12323e+01,2.14040e+01
1.12575e+01,2.17168e+01
1.12975e+01,2.20317e+01
1.13174e+01,2.23500e+01
1.13174e+01,2.26700e+01
1.13224e+01,2.29899e+01
1.13422e+01,2.33103e+01
1.13422e+01,2.36324e+01
1.13422e+01,2.39545e+01
1.13521e+01,2.42766e+01
1.13571e+01,2.45995e+01
1.13620e+01,2.49229e+01
1.13718e+01,2.52466e+01
1.13915e+01,2.55712e+01
1.14013e+01,2.58975e+01
1.14160e+01,2.62247e+01
1.14209e+01,2.65531e+01
1.14257e+01,2.68819e+01
1.14257e+01,2.72111e+01
1.14403e+01,2.75404e+01
1.14403e+01,2.78709e+01
1.14549e+01,2.82014e+01
1.15559e+01,2.85332e+01
1.15797e+01,2.88738e+01
1.15892e+01,2.92166e+01
1.15892e+01,2.95601e+01
1.15939e+01,2.99037e+01
1.15987e+01,3.02477e+01
1.17065e+01,3.05921e+01
1.17111e+01,3.09463e+01
1.17389e+01,3.13008e+01
1.17620e+01,3.16579e+01
1.17666e+01,3.20170e+01
1.17849e+01,3.23766e+01
1.17987e+01,3.27379e+01
1.18351e+01,3.31005e+01
1.18397e+01,3.34664e+01
1.18804e+01,3.38328e+01
1.18849e+01,3.42029e+01
1.19029e+01,3.45735e+01
1.19029e+01,3.49457e+01
1.19744e+01,3.53179e+01
1.20054e+01,3.56969e+01
1.20318e+01,3.60789e+01
1.20406e+01,3.64634e+01
1.20538e+01,3.68487e+01
1.20582e+01,3.72353e+01
1.21494e+01,3.76223e+01
1.22095e+01,3.80181e+01
1.22138e+01,3.84199e+01
1.22138e+01,3.88220e+01
1.22223e+01,3.92242e+01
1.22393e+01,3.96272e+01
1.22436e+01,4.00320e+01
1.22690e+01,4.04371e+01
1.23405e+01,4.08447e+01
1.23572e+01,4.12596e+01
1.24235e+01,4.16761e+01
1.24235e+01,4.20993e+01
1.24687e+01,4.25226e+01
1.24769e+01,4.29505e+01
1.24851e+01,4.33792e+01
1.24933e+01,4.38088e+01
1.25055e+01,4.42392e+01
1.25177e+01,4.46709e+01
1.25541e+01,4.51039e+01
1.25582e+01,4.55406e+01
1.25984e+01,4.59778e+01
1.26144e+01,4.64192e+01
1.26344e+01,4.68622e+01
1.27412e+01,4.73074e+01
1.27997e+01,4.77640e+01
1.28114e+01,4.82269e+01
1.28423e+01,4.86910e+01
1.28539e+01,4.91585e+01
1.28770e+01,4.96273e+01
1.29038e+01,5.00986e+01
1.29229e+01,5.05729e+01
1.29647e+01,5.10493e+01
1.29685e+01,5.15303e+01
1.30288e+01,5.20117e+01
1.30662e+01,5.24999e+01
1.30922e+01,5.29923e+01
1.31440e+01,5.34877e+01
1.31551e+01,5.39889e+01
1.31808e+01,5.44914e+01
1.31917e+01,5.49969e+01
1.32100e+01,5.55036e+01
1.32136e+01,5.60124e+01
